Time Averaged IV scan
Frame ,1,Time,0
Electrode Voltage ,1.45654
Channel,1
Average Energy,281.102
Ion Flux,0.1579
trace ,1
V,I_1,dI/dE_1,
364.557,-3.32921e-08,-2.5713e-11,
365.581,-3.62377e-08,2.82384e-10,
366.605,-2.95931e-08,2.45597e-10,
367.629,-3.35726e-08,-3.53059e-10,
368.653,-3.36399e-08,-2.08623e-10,
369.677,-3.45072e-08,-4.31678e-10,
370.701,-3.5314e-08,-1.53624e-10,
371.725,-3.21456e-08,-7.47038e-10,
372.749,-3.46502e-08,-9.57026e-10,
373.773,-3.68115e-08,-9.15976e-10,
374.797,-4.11788e-08,-4.52975e-10,
375.821,-3.57362e-08,4.6678e-10,
376.845,-3.64502e-08,6.10187e-10,
377.869,-3.6987e-08,7.45074e-10,
378.893,-3.34677e-08,2.24346e-10,
379.917,-3.5774e-08,-9.72293e-11,
380.941,-3.49682e-08,-2.74579e-10,
381.965,-3.56745e-08,-5.43438e-10,
382.989,-3.74569e-08,-7.44033e-11,
384.013,-3.64713e-08,-8.85722e-11,
385.037,-3.69593e-08,9.70722e-11,
386.061,-3.39003e-08,-8.37591e-11,
387.085,-3.83283e-08,-3.51385e-10,
388.109,-3.61812e-08,-1.9379e-10,
389.133,-3.74072e-08,-2.43132e-10,
390.157,-3.80602e-08,1.65485e-10,
391.181,-3.61018e-08,-3.36809e-11,
392.205,-3.72354e-08,8.92803e-11,
393.229,-3.65461e-08,-1.68632e-10,
394.253,-3.8281e-08,-2.87827e-10,
395.277,-3.5645e-08,-1.33436e-10,
396.3,-3.95435e-08,0,
397.324,-3.82315e-08,0,
398.348,-3.59271e-08,0,

trace ,3
V,I_1,dI/dE_1,
98.3234,-9.57746e-08,0,
99.3474,-9.87181e-08,0,
100.372,-1.00998e-07,0,
101.396,-1.02596e-07,-1.17889e-09,
102.42,-1.03057e-07,-8.81488e-10,
103.444,-1.04531e-07,-6.35078e-10,
104.468,-1.0239e-07,-4.02179e-10,
105.492,-1.06224e-07,-7.20396e-11,
106.516,-1.05842e-07,2.80104e-10,
107.54,-1.03061e-07,2.11699e-10,
108.564,-1.01961e-07,1.48219e-10,
109.588,-1.04681e-07,-1.65285e-10,
110.612,-1.05212e-07,-3.2439e-10,
111.636,-1.03412e-07,-2.34982e-10,
